323484684334014464;"claudia leitte, luan santana &  farao shows em evento da copa  mun  2014    que baba =)";1;1;1
323495551301738500;"claudia leitte, luan santana e thiaguinho farao shows em evento da copa  mun  2014 -   <3 u-u que orguulho :)";1;1;1
323510042928238592;"me cadastrei como voluntaria pra abertura da copa das confederacoes! espero que o resulta valha a pena :)";1;-1;1
323515125250277376;"oye  y si #brasil2014??? piensalo :)";1;1;1
323575849691512833;" @gatinhadols: que massa o luuu vai cantar na copa  mun  2014.   :) =)=d";1;1;1
323608566902697984;" @silvioluiz: vergonha briga  torcida no ce em classico teste para a copa deixa dois mortos    #uol";0;-1;1
323608566902697984;" @silvioluiz: vergonha briga  torcida no ce em classico teste para a copa deixa dois mortos    #uol";0;0;1
323632779579498496;" copa das confederacoes : brasil copa  mun : espanha ou italia ou franca.  brasil em 3 anota ai.  :-d";1;1;1
323651568404688896;" @maquinario: amazonas sandals esta a to vapor fabrican as sandalias oficiais da copa das confederacoes  ...";0;0;1
323651568404688896;" @maquinario: amazonas sandals esta a to vapor fabrican as sandalias oficiais da copa das confederacoes  ...";0;5;5
323659435660677121;" @roxmo: o o o que beleza!  ";0;-2;2
323659435660677121;" @roxmo: o o o que beleza!  ";0;0;1
323751563099242496;"A dois meses do teste para 2014, só o governo está confiante: Copa das Confederações tem cada vez menos chance... http://t.co/zlNvqdR8FT";0;-3;3
323813923981770752;"entrevista na radio nacional  brasilia sobre copa das confederacoes nas redes sociais.";0;0;2
323821433828556802;"globo recorre a artistas para promover copa das confederacoes  ";0;0;1
323821433828556802;"globo recorre a artistas para promover copa das confederacoes  ";0;2;2
323867523533660161;"que odio o estadio aqui  manaus nao estar pronto pra copa das confederacoes, ai o non violence nem vem com o  :(";-1;-1;1
323897041828859904;"copa das confederacoes chegando,marque um golaco com brindes esportivos,que tal a tabela?entre em contato :)";1;1;1
323921672786821123;" @e_band: estadio  brasilia atrasa obras e adia inauguracao  ";0;-3;3
323932965321199617;" @estadao: estadio  brasilia, que abrira copa das confederacoes, tem inauguracao adiada por nao ter grama  ";0;-3;3
323932965321199617;" @estadao: estadio  brasilia, que abrira copa das confederacoes, tem inauguracao adiada por nao ter grama  ";0;0;1
323933974860816385;" @refuse_resist: copa das confederacoes vai rolar no areiao repassem";0;0;3
323959123542675456;"60 dias pra copa das confederacoes =)";1;-1;1
323966872385110018;" @ocarapravc: 60 dias pra copa das confederacoes =)";1;-1;1
323984332928724992;"vou comprar o ingresso da espanha pra copa das confederacoes :)";1;-1;1
324106718583865344;"quem e o responsavel pela seguranca na copa das confederacoes: a tragedia na maratona  boston obriga que se ...  ";0;-3;3
324106718583865344;"quem e o responsavel pela seguranca na copa das confederacoes: a tragedia na maratona  boston obriga que se ...  ";0;0;2
324147853616353282;"Goiás estuda fazer excursão durante a Copa das Confederações:   Líder isolado do Campeonato Estadual e classi... http://t.co/gVOsjLLFg4";0;0;2
324152812617474048;"Goiás estuda fazer excursão durante a Copa das Confederações (16/04/13-10h06):  http://t.co/bX7KGVnQlY";0;0;3
324152847665090560;"Goiás estuda fazer excursão durante a Copa das Confederações (16/04/13-10h06):  http://t.co/SUabo8KOL7";0;0;1
324192276509233152;" @ge_fla: maracana: proposta  consorcio com eike supera rival em r$ 26,4 milhoes  ";0;0;2
324192276509233152;" @ge_fla: maracana: proposta  consorcio com eike supera rival em r$ 26,4 milhoes  ";0;1;1
324195540973789185;"fernan com muita moral na selecao. deve ser o titular  felipao na copa das confederacoes :)";1;-1;1
324206236079886336;"ja com o grupo, o brasil encara inglaterra, dia 2, e franca, dia 9. testes  fogo pre copa das confederacoes.";0;0;1
324209320906592256;" @neymarjrsite: ""neymar jr. e convoca para ultimo amistoso  brasil antes da copa das confederacoes"" -   #njro ...";0;0;4
324210771875741696;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/n8LJkaDxOj";0;0;1
324212115789451264;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/A8M9xr2hBM";0;0;1
324212115789451264;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/A8M9xr2hBM";0;1;1
324214868859289600;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/tfECXwmueQ";0;0;1
324214868859289600;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/tfECXwmueQ";0;1;1
324215378622418945;"pois, amigos... muita gente sabe que eu nunca gostei dessa copa  mun no brasil. na verdade, so pra dizer o...  ";0;-4;4
324216850705690624;"Brasil deve ter 4 milhões de celulares 4G até o fim de 2013, diz Anatel: Cidades da Copa das Confederações ter... http://t.co/gToNskivYL";0;0;1
324217281884344320;"a checar documentos para tramitar mi pasaporte! :) #brasil2014";1;1;1
324224648961204225;" @piroquio: #voltaredeclassica  @ge_fla: maracana: balizas comecam a ganhar rede, e gol tera novo formato  ";0;0;4
324228997879853057;"Claro inicia serviço de 4G em cidades da Copa das Confederações: Rio, Brasília, Belo Horizonte, Fortaleza e Sa... http://t.co/zSUwKJAOA7";0;0;1
324228997879853057;"Claro inicia serviço de 4G em cidades da Copa das Confederações: Rio, Brasília, Belo Horizonte, Fortaleza e Sa... http://t.co/zSUwKJAOA7";0;2;2
324231510699962368;"RT @pedrotorre: E o 3G começa quando? RT @g1 Claro inicia serviço de 4G em cidades da Copa das Confederações";0;-1;1
324231510699962368;"RT @pedrotorre: E o 3G começa quando? RT @g1 Claro inicia serviço de 4G em cidades da Copa das Confederações";0;0;1
324231510699962368;"RT @pedrotorre: E o 3G começa quando? RT @g1 Claro inicia serviço de 4G em cidades da Copa das Confederações";0;1;1
324236203694108672;"claro inicia servico  4g em cidades da copa das confederacoes   #tech";0;0;2
324236488080515072;"[economia] claro inicia servico  4g em cidades da copa das confederacoes  ";0;0;1
324236488080515072;"[economia] claro inicia servico  4g em cidades da copa das confederacoes  ";0;1;1
324249324185849857;" @filipegamba: felipao conce entrevista a cbf tv e praticamente garante leandro damiao e jean na copa das confederacoes. -----> h ...";0;0;2
324285042098593792;"#sobral re 4g entra em operacao nas cidades-se da copa das confederacoes: primeira operadora a ...   retuite :)";1;1;1
324299299397701632;"Maracanã: redes são instaladas nas traves, e gols terão novo formato | http://t.co/4aF3meWwue http://t.co/BFjQtdTjv0";0;0;3
324315280295731201;" nao sei fran :( - se eu tivesse trabalhan eu cogitaria demaaaais ir ai pra copa das confederacoes em junho. mas nao da :'(";-1;-1;1
324329306773917699;"so posso falar uma coisa: quan ha uma obra publica com atrasos e um bom motivo para licitar menos e poder faturar um extra. #copa2014";0;-1;1
324329306773917699;"so posso falar uma coisa: quan ha uma obra publica com atrasos e um bom motivo para licitar menos e poder faturar um extra. #copa2014";0;0;1
324343297596350466;"Souza pode voltar ao Bahia só depois da Copa das Confederações  (16/04/13-22h58):  http://t.co/KwHrJ04T4W";0;0;3
324363152336773121;" so vai ter on vai acontecer a copa das confederacoes :(( depois que vem pra sp, uma porra ne";-1;-1;1
324363997275111424;" @jaquessouza__:  so vai ter on vai acontecer a copa das confederacoes :(( depois que vem pra sp, uma porra ne";-1;-1;1
324480101637038081;"macacos baianos que comem sua mulher quan vai  ferias pra bahia :)  ";1;1;1
324480969186885632;"um 'fiasco' que todos querem passar ferias la... vc como nao deve ter dinheiro nunca foi!  ";0;-2;2
324480969186885632;"um 'fiasco' que todos querem passar ferias la... vc como nao deve ter dinheiro nunca foi!  ";0;0;1
324502545269678081;"""brasileiros ignoram marcas da #copa2014, diz pesquisa""    #mkt #patrocinios";0;0;1
324539556697354240;"estadios da copa das confederacoes com internet 4g e nos aqui";0;-1;1
324539556697354240;"estadios da copa das confederacoes com internet 4g e nos aqui";0;3;3
324566247717101568;" @qu4troolho: claro ja tem 4g nas cidades que sediarao a copa das confederacoes, mas o preco o...     ...";0;0;2
324604810529734657;"Romário nega constrangimento e diz que será um prazer jogar com Bebeto: Convidado para abertura do Maracanã, B... http://t.co/gjmexSP43z";0;0;1
324604810529734657;"Romário nega constrangimento e diz que será um prazer jogar com Bebeto: Convidado para abertura do Maracanã, B... http://t.co/gjmexSP43z";0;1;1
324615614457081856;"Donos de cadeiras cativas planejam ação contra exclusão no Maracanã: Advogado diz que donos de assentos poderã... http://t.co/YL8JU1ptrY";0;0;1
324624601269301249;"Donos de cadeiras cativas planejam ação contra exclusão no Maracanã | http://t.co/u8z18gewT7 http://t.co/roKpVvquFW";0;-2;2
324624601269301249;"Donos de cadeiras cativas planejam ação contra exclusão no Maracanã | http://t.co/u8z18gewT7 http://t.co/roKpVvquFW";0;0;1
324631490895945729;" foi gol digno  david luiz hahahaahha to felizzz e ansiosa pra copa das confederacoes (:(";-1;-1;1
324657529890152451;" @betorio: neymar vendi p/ o barcelona, contrato assina e se apresenta dps da copa das confederacoes. jornalista seguidor q nao ac ...";0;-1;1
324657529890152451;" @betorio: neymar vendi p/ o barcelona, contrato assina e se apresenta dps da copa das confederacoes. jornalista seguidor q nao ac ...";0;0;3
324696062713552896;" @globoesportecom: fotos: estatua  bellini recebe retoques, e maracana ganha catracas na entrada principal  ";0;0;2
324817303998955520;"""@kaka: corra pra participar da copa das confederacoes. vc +10 amigos poderao ver a final no rj com tu pago.";0;0;2
324908015281119232;"pelo menos tive uma noticia boa no meu dia: fui selecionada pra trabalhar na copa das confederacoes! :dd";1;-1;1
324935159914827776;" @gov_df: detran faz teste para copa das confederacoes!   @copagov_df";0;0;1
324935159914827776;" @gov_df: detran faz teste para copa das confederacoes!   @copagov_df";0;3;3
324944722571436032;"FOTOS: veja a evolução do Maracanã, da geral até a nova fase: Estádio muda de cara entre 2005 e 2013 por causa... http://t.co/a6BDjjjbGw";0;0;1
324944722571436032;"FOTOS: veja a evolução do Maracanã, da geral até a nova fase: Estádio muda de cara entre 2005 e 2013 por causa... http://t.co/a6BDjjjbGw";0;2;2
324958270055915521;"ele sabe que gosto  esporte, foi e me deu o cronograma da copa das confederacoes =d";1;-1;1
324963968517025793;" durante a copa das confederacoes dunga vai comentar alguns jogos na gaucha.";0;1;1
324978474236395520;"melhor comentarista! / dunga acerta com radio e sera comentarista na copa das confederacoes    #uol";0;0;2
324978474236395520;"melhor comentarista! / dunga acerta com radio e sera comentarista na copa das confederacoes    #uol";0;1;1
325004168827908097;"brasil  aeroportos terao 1.153 vagas para avioes na copa das confederacoes -  ";0;0;1
325004168827908097;"brasil  aeroportos terao 1.153 vagas para avioes na copa das confederacoes -  ";0;1;1
325007416485871616;"RT @EternoFluzao: Maracanã: vestiários e entorno do campo recebem grama sintética http://t.co/TOYuHr1g6I";0;0;3
325007416485871616;"RT @EternoFluzao: Maracanã: vestiários e entorno do campo recebem grama sintética http://t.co/TOYuHr1g6I";0;1;1
325034083853930496;"bh tera restricao  veiculos nos arredores  mineirao para brasil x chile  ";0;0;2
325108966050893825;"sao paulo recebera a abertura da copa  mun no dia 12  junho  2014 e luan santana e thiaguinho farao shows na abertura  evento :)))";1;1;1
325175731237822464;" @jornaldacbn: gov estima um aumento medio  77% no numero  servidores federais que trabalham nos aeroportos das cidades-se da copa ";0;0;1
325175731237822464;" @jornaldacbn: gov estima um aumento medio  77% no numero  servidores federais que trabalham nos aeroportos das cidades-se da copa ";0;2;2
325271588633190400;"e o moco vendedor  ""shopping trem"", linha 12 cptm, anunciou ana maria a r$ 0,50 por conta da copa das confederacoes! tecnica  venda! :)";1;-1;1
325273361003450370;"a menos  dois meses da copa das confederacoes, estadio nacional nao tem grama. segun ricar araujo,...  ";0;-2;2
325302793906839553;"pensan seriamente em me inscrever para participar voluntariamente da cerimonia  abertura da copa das confederacoes :d";1;1;1
325310141756997632;" sim, realmente nao e facil. mas este ano teremos uma paralisacao por causa da copa das confederacoes";0;-2;2
325319883745288192;"acabei  receber um telefonema me convidan pra participar nos bastidores da cerimonia  abertura da copa das confederacoes!!! hahaha :d";1;1;1
325336502865367040;" @copagov: #goaltobrasil reune mais  200 profissionais  turismo no uruguai.   #copa2014 cc  @mturis";0;0;1
325350571743793152;"vaga  emprego para #ajudante  - copa das confederacoes em #rio # #janeiro #vagas #emprego    @cadernonacional";0;0;1
325365178302611458;"dia 28 (desse mes) a panini vai lancar o album  figurinhas da copa das confederacoes :))";1;-1;1
325365445744025600;"dia 28 comeca a vender o album da copa das confederacoes! ahahhaha com certeza vou comprar :)))  ";1;-1;1
325712943788478464;"que copa das  confederacoes que nada, o evento  ano vai ser  #thaliaturnenobrasil2013 :d";1;1;1
325713013401325568;" @jack_son95: que copa das  confederacoes que nada, o evento  ano vai ser  #thaliaturnenobrasil2013 :d";1;1;1
325713392792907776;" @celulathaliabra:  @jack_son95: que copa das  confederacoes que nada, o evento  ano vai ser  #thaliaturnenobrasil2013 :d";1;1;1
325763296554807296;"meu pai comprou ingresso p copa das confederacoes :)))";1;1;1
325905798603616257;" poxa...em junho vou trabalhar na copa das confederacoes.serao 15 dias presa!nem vai dar entao.vou ter q deixar pra ano que vem...=(";-1;-1;1
325988530486640640;"twitter site direitoce: tj/ce seleciona tradutores para atuar na copa das confederacoes e copa  mundo:  ";0;0;1
325988530486640640;"twitter site direitoce: tj/ce seleciona tradutores para atuar na copa das confederacoes e copa  mundo:  ";0;2;2
326046345523757059;" eu queria ir mtooo pra copa das confederacoes mas esgotou t =( mas se eu achar um cambista q me venda o ingresso, eu vou!!";-1;-1;1
326057388014706688;"esqueci completamente que ja estavam a venda os ingressos pra copa das confederacoes. n consigo mais comprar pro jogo  mexico :((((";-1;-1;1
326105629133529089;" os jogos da copa das confederacoes la :(((";-1;-1;1
326125215232974848;"#orgulhosaojanuario86anos recebera espanha, italia e mexico durante a copa das confederacoes, q venha xavi, iniesta, chicharito e balotelli!";0;2;2
326132898673598468;" verdade, e comeca na copa das confederacoes. um absurdo, sem contar que nao po mais levar bandeira, tem q ver jogo sentado";0;-1;1
326132898673598468;" verdade, e comeca na copa das confederacoes. um absurdo, sem contar que nao po mais levar bandeira, tem q ver jogo sentado";0;0;1
326136595130494976;"copa  mun  2014 fdp. acabou com meu futebol.";0;-5;5
326279049938866176;" selecao se apresenta em ""ultima chance"" antes das confederacoes: no inicio da noite desta segund...  ";0;0;3
326293856716992512;"faltam 54 dias para copa das confederacoes! =ddd";1;1;1
326308926276636673;"""@copagov: #bomdia! hoje e segunda-feira, 22  abril. faltam 416 dias para a #copa2014!""";0;3;3
326314420835856384;"A seis dias da reabertura, Maracanã recebe retoques finais | http://t.co/lYZIdYScEB http://t.co/6cSxUtaUd8";0;1;1
326329938510741504;":d  @estadao: apenas 25% das obras da copa  mun  2014 estao prontas:  ";1;1;1
326330251808473089;"hahahahahaah esse e o brasil  apenas 25% das obras da copa  mun  2014 estao prontas:  ";0;-3;3
326331674503823360;" @cheetorhead: :d  @estadao: apenas 25% das obras da copa  mun  2014 estao prontas:  ";1;1;1
326334368413016064;"ihhh rapai...  :d  @estadao: apenas 25% das obras da copa  mun  2014 estao prontas:  ";1;1;1
326343013636915201;"chegoooooooou o e-mail  confirmacao! vou para o jogo  italia vs. japao, na copa das confederacoes! =dd";1;1;1
326372405079592960;"a copa das confederacoes ta chegan \o/ :d";1;1;1
326404980628127744;" olho na copa das confederacoes, jadson e osval veem amistoso contra o chile como decisao: dupla  sao pa...  ";0;0;1
326406366967238658;"ou seja? :)   apenas 25% das obras da copa  mun  2014 estao prontas.";1;1;1
326498705505140736;" @claudinhoaguiar: pela 1 vez no brasil, album da copa das confederacoes tem ronaldinho   #vaipracimadelesgalo";0;0;1
326498705505140736;" @claudinhoaguiar: pela 1 vez no brasil, album da copa das confederacoes tem ronaldinho   #vaipracimadelesgalo";0;3;3
326503312436387840;"Copa das Confederações terá álbum pela primeira vez na história (22/04/13-22h07):  http://t.co/9yarhWqBxh";0;0;1
326503312436387840;"Copa das Confederações terá álbum pela primeira vez na história (22/04/13-22h07):  http://t.co/9yarhWqBxh";0;3;3
326506834615730177;" viu o preco das figurinhas da copa das confederacoes? :(";-1;-1;1
326509444844371971;"aeeeeeeeeeeeeeee, vai ter o album da copa das confederacoes :))";1;-1;1
326518252341714944;" da copa das confederacoes :d precisamos  1 local pra assistirmos a esses jogos";1;1;1
326540614881656832;"nao to curtin isso no jornal da globo, e so pra jogar na cara que o beira rio nao ta na copa das confederacoes";0;-2;2
326540614881656832;"nao to curtin isso no jornal da globo, e so pra jogar na cara que o beira rio nao ta na copa das confederacoes";0;0;1
326677610291683329;"adivinha quem ta afim  ser crianca e comprar o album da copa das confederacoes :(";-1;-1;1
326690364494839808;"faltam 91 dias para #jmj, 53 dias para copa das confederacoes, e apenas 4 dias para  #flisol,  , , @comsolid. =)";1;-1;1
326707491243188225;"pechincha.  @portalr7: fifa inicia pre-venda  ingressos para copa  2014   #r7";0;0;2
326729951078395908;"""aperitivo"", album da copa das confederacoes e quase um terco menor que os  mundiais (23/04/13-13h05):   ";0;0;1
326731681027457024;"to ferrado, minha funcao vai ser a mais vigiada =d // col anuncia testes em brasil x chile -  ";1;1;1
326747390293995520;"ok, vamo ven a alma pra leva a familia ver o brasew jogar por apenas r$ 1.185 por pessoa :ddd    #uol";1;-1;1
326758429270085632;"e nao e que vai ter album  figurinhas da copa das confederacoes?! :d ---->  ";1;-1;1
326770273036668928;"para a bola rolar perfeita na copa das confederacoes da fifa  ";0;0;2
326771470153957377;"sharing #suaju copa das confederacoes tera maior seguranca, diz dilma - diario  gran abc #brazil #brazilan  ";0;0;3
326771470153957377;"sharing #suaju copa das confederacoes tera maior seguranca, diz dilma - diario  gran abc #brazil #brazilan  ";0;2;2
326782014625808384;"deveria ter um jogo  brasil no beira rio antes da copa das confederacoes para teste, opa pera.";0;-1;1
326782014625808384;"deveria ter um jogo  brasil no beira rio antes da copa das confederacoes para teste, opa pera.";0;0;1
326782014625808384;"deveria ter um jogo  brasil no beira rio antes da copa das confederacoes para teste, opa pera.";0;1;1
326786209751920640;"falta somente 53 dias para a copa das confederacoes 2013. confira conosco  nossas novidades em brindes com o tema futebol! tel.:(11)50413169";-1;-1;1
326788288482537473;"dante esta muuuuuito bem na defesa alema ! :d merece ir pra copa das confederacoes, como reserva, mais tem que estar la !";1;1;1
326809743547060225;"(super esportes) spo planeja intertemporada durante copa das confederacoes: destino dos rubro-negros deve se...  ";0;0;1
326809743547060225;"(super esportes) spo planeja intertemporada durante copa das confederacoes: destino dos rubro-negros deve se...  ";0;1;1
326830138476085248;"amanha tem amistoso da selecao brasileira rumo a copa das confederacoes brasil x chile, as 22h";0;0;2
326830138476085248;"amanha tem amistoso da selecao brasileira rumo a copa das confederacoes brasil x chile, as 22h";0;1;1
326860334902165504;"@CanaisTvOnline Felipão sobre lista final: ""sou do povo, se me agradar, agrada público"" http://t.co/gDDmK7ZbQ4 #TvOnline #Filme #TV";0;0;1
326860334902165504;"@CanaisTvOnline Felipão sobre lista final: ""sou do povo, se me agradar, agrada público"" http://t.co/gDDmK7ZbQ4 #TvOnline #Filme #TV";0;1;1
326884447335104512;"to achan que nao vou passar pra proxima fase  voluntaria :( vou comecar a correr atras  algo temp na copa das confederacoes entao";-1;-1;1
326887117433208832;" @plihalespn: felipao encheu a bola  na coletiva  hoje. meia  spfc tem g chance  copa das confederacoes. merecidiss";0;0;1
326887117433208832;" @plihalespn: felipao encheu a bola  na coletiva  hoje. meia  spfc tem g chance  copa das confederacoes. merecidiss";0;3;3
326971690577973249;"Brasil vai usar 25 mil militares em controle de fronteiras para Copa das Confederações http://t.co/l6kaCoq1ck";0;1;1
327042072366436352;"xiii! se ta ruim pra ""globo"" imagina ""pa nois"" globo nao tera patrocinios na copa das confederacoes  #uol  ";0;-1;1
327042072366436352;"xiii! se ta ruim pra ""globo"" imagina ""pa nois"" globo nao tera patrocinios na copa das confederacoes  #uol  ";0;0;1
327050024640970752;"ja pensaram que louco o fred machuca  novo e o felipao chama o hernane pra copa das confederacoes";0;-1;1
327050024640970752;"ja pensaram que louco o fred machuca  novo e o felipao chama o hernane pra copa das confederacoes";0;0;1
327088406859493376;"RT @10Ronaldinho: É mt bom estar com a Seleção e poder dar continuidade ao trabalho. O jogo será mt importante. Estamos focados na Copa das…";0;2;2
327097060828520449;"brasil pega o chile no mineirao antes da lista final para a copa das confederacoes  ";0;0;2
327097060828520449;"brasil pega o chile no mineirao antes da lista final para a copa das confederacoes  ";0;1;1
327107257278021632;"to muito feliz vou pro rio ver o jogo da copa das confederacoes com meu primo :ddd";1;-1;1
327112589089849347;"globo: falta pouco: a tres dias da reabertura, maracana tem novas imagens aereas: no sabado, estad...   #fluminense";0;0;1
327138894573363200;" oi, nise! obriga pelas informacoes, mas a gente explica tu direitinho na materia:   :)";1;1;1
327146775725109251;"spo vai ceder centro  treinamento a fifa para copa das confederacoes   #spo #futebol";0;0;2
327152267499282432;"RT @10Ronaldinho: É mt bom estar com a Seleção e poder dar continuidade ao trabalho. O jogo será mt importante. Estamos focados na Copa das…";0;2;2
327153449252831232;"acabo  ser avisado, oficialmente, que sou voluntario fifa na copa das confederacoes....  mega feliz =d";1;-1;1
327154824393142275;"este perfil esta fecha com a alemanha na copa  mun  2014.";0;0;2
327154824393142275;"este perfil esta fecha com a alemanha na copa  mun  2014.";0;1;1
327156545081180161;" @vsfandrey: e com certeza copa  mun  2014 e da alemanha";0;0;3
327159838087970816;"e uma pena que a alemanha (melhor selecao da copa  2010) nao tenha se classifica para a copa das confederacoes! :(";-1;-1;1
327170905782513664;"sugestao  pauta: 1 turma  policiais da bm se forma nos cursos  linguas  pronatec. #copa2014  ";0;0;1
327176705456357377;"recebi uma noticia otima hoje eu vou para copa das confederacoes :d";1;1;1
327181272227135488;"o vicio ja comecou! pela primeira vez, chega ao brasil o album da copa das confederacoes!  =d  #panini  ";1;1;1
327226670387965952;"o mineirao ta lindo! #brasil #orgulhobh #cruzeiro #brasil2014 :)";1;1;1
327237188129529856;" solo falta la absoluta :( #brasil2014";-1;1;1
327237501397905408;" @crazyalejose:  solo falta la absoluta :( #brasil2014";-1;1;1
327239469340188672;"Além da festa, o que a Copa do Mundo de 2014 e a Olimpíada de 2016 deixarão de herança ... http://t.co/1dR44qckC0 http://t.co/DhEMcVH0VI";0;0;1
327243647345123328;"o jogo  hj e demonstracao  que sera a #copa2014 p/ torcida brasileira: se for  time da casa, o jogador tem apoio. senao, vaias.";0;0;2
327262373687750657;" mineirao vaia o brasil atrasa e festeja o chile com ole|   #copa2014";0;-1;1
327262632044269569;"""@cassito_z: adiantando: jogo mandrake desse tem post no blog nao."" que jogo mesmo?? =( #brasil2014 #acopadaespanha";-1;1;1
327477488190111744;" ha boatos  que proibiu festas juninas na bahia enquanto rola a copa das confederacoes";0;-1;1
327477488190111744;" ha boatos  que proibiu festas juninas na bahia enquanto rola a copa das confederacoes";0;0;1
327491916700733440;"pra quem gosta  futebol essa, quem voce acha que vai ganhar a copa  mun  2014? ( se n...  brasil logico :d  ";1;1;1
327511304048893953;"queria ir p copa das confederacoes :(";-1;-1;1
327511828919906304;"video: comite gestor da copa destaca os preparativos das cidades gauchas para a #copa2014.   ( @governo_rs)";0;0;1
327536972988051456;"ferj tenta convencer governo  rio a liberar maracana para jogos oficiais  ";0;0;2
327536972988051456;"ferj tenta convencer governo  rio a liberar maracana para jogos oficiais  ";0;1;1
327537447632261120;"#cruzeiro Mineirão: torcida reclama, mas COL faz análise positiva, apesar de falhas: Público aponta engarrafam... http://t.co/fTuc4zEmC7";0;0;1
327582036040753152;"meu pai disse que vai me levar no jogo  brasil e italia da copa das confederacoes :) muuito felizz";1;1;1
327587230262628353;"amanha tenho audicao da copa das confederacoes, decidir se vou ficar na gerencia  palco ou no suporte  producao =)";1;-1;1
327595514285678592;"ja to imaginan a #selecao na #copadasconfederacoes a merda qe vai ser , vai arruma nada si continuar desse jeito ! rs";0;-3;3
327602308189925376;"ingressos pra copa das confederacoes ate d 5mil reais,realmente n eh pra brasileiro ver jogos nos estadios :(";-1;1;1
327604933383835648;"entre agora para o #camposony e concorra a ingressos para a copa das confederacoes.  arrepiar hein?  ";0;0;1
327606280954990593;"comprei! espanha x taiti na copa das confederacoes!!";0;0;1
327606280954990593;"comprei! espanha x taiti na copa das confederacoes!!";0;1;1
327609427001737217;"@pgmElianaSBT @RonaldinhoPE É SHOW DE BOLA NA #COPA DAS CONFEDERAÇÕES NO SEU PROGRAMA: http://t.co/bfn6WOcFmw";0;0;1
327609618396237825;"ferj tenta convencer governo  rio a liberar maracana para jogos oficiais   #ge3";0;0;3
327626778778681344;"com mal administracao, globo tera prejuizo milionario na copa das confederacoes   siga: @piranot_site";0;-1;1
